"Name";"Description";"Domain";"Generation_type";"Group";"Tags";"Tags_without_influence";"Influences";"Hybrid";"IsEssenceOnly";"Required_level";"Type";"Stat_ID";"Sign";"Min1";"Max1";"Min2";"Max2";"String";"Format_String";"Tier"
"EnchantmentRuneBlastTeleport1__";"Enchantment Rune Blast Teleport 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentRuneBlastTeleport1000";"rune_blast_teleports_to_detonated_rune_with_100_ms_cooldown";"positive";"1";"1";"";"";"Rune Blast teleports you to the detonated Rune if you have not detonated Runes in the past 1 second";"Rune Blast teleports you to the detonated Rune if you have not detonated Runes in the past 1 second";"1"
"EnchantmentRuneBlastTeleport2_";"Enchantment Rune Blast Teleport 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentRuneBlastTeleport1500";"rune_blast_teleports_to_detonated_rune_with_150_ms_cooldown";"positive";"1";"1";"";"";"Rune Blast teleports you to the detonated Rune if you have not detonated Runes in the past 1.5 seconds";"Rune Blast teleports you to the detonated Rune if you have not detonated Runes in the past 1.5 seconds";"1"
"EnchantmentBladestormSandstormMovementSpeed1";"Enchantment Bladestorm Sandstorm Speed 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentBladestormSandstormMovementSpeed";"bladestorm_sandstorm_movement_speed_+%";"positive";"50";"50";"";"";"Sand Bladestorms move with {0}% increased speed";"Sand Bladestorms move with 50% increased speed";"2"
"EnchantmentBladestormSandstormMovementSpeed2___";"Enchantment Bladestorm Sandstorm Speed 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentBladestormSandstormMovementSpeed";"bladestorm_sandstorm_movement_speed_+%";"positive";"75";"75";"";"";"Sand Bladestorms move with {0}% increased speed";"Sand Bladestorms move with 75% increased speed";"1"
"EnchantmentScourgeArrowAdditionalSpore1";"Enchantment Scourge Arrow Additional Spore 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentScourgeArrowAdditionalSpore";"virulent_arrow_additional_spores_at_max_stages";"positive";"1";"1";"";"";"Scourge Arrow creates an additional spore pod at Maximum Stages";"Scourge Arrow creates an additional spore pod at Maximum Stages";"1"
"EnchantmentScourgeArrowDamage1_";"Enchantment Scourge Arrow Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentScourgeArrowDamage";"scourge_arrow_damage_+%";"positive";"25";"25";"";"";"Scourge Arrow deals {0}% increased Damage";"Scourge Arrow deals 25% increased Damage";"2"
"EnchantmentScourgeArrowDamage2";"Enchantment Scourge Arrow Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentScourgeArrowDamage";"scourge_arrow_damage_+%";"positive";"40";"40";"";"";"Scourge Arrow deals {0}% increased Damage";"Scourge Arrow deals 40% increased Damage";"1"
"EnchantmentScourgeArrowChanceToPoison1";"Enchantment Scourge Arrow Chance To Poison 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentScourgeArrowChanceToPoison";"virulent_arrow_chance_to_poison_%_per_stage";"positive";"6";"6";"";"";"Scourge Arrow has {0}% chance to Poison per Stage";"Scourge Arrow has 6% chance to Poison per Stage";"2"
"EnchantmentScourgeArrowChanceToPoison2";"Enchantment Scourge Arrow Chance To Poison 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentScourgeArrowChanceToPoison";"virulent_arrow_chance_to_poison_%_per_stage";"positive";"8";"8";"";"";"Scourge Arrow has {0}% chance to Poison per Stage";"Scourge Arrow has 8% chance to Poison per Stage";"1"
"EnchantmentPhysicalCascadeTrapDamage1";"Enchantment Physical Cascade Trap Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPhysicalCascadeTrapDamage";"phys_cascade_trap_damage_+%";"positive";"25";"25";"";"";"Seismic Trap deals {0}% increased Damage";"Seismic Trap deals 25% increased Damage";"2"
"EnchantmentPhysicalCascadeTrapDamage2";"Enchantment Physical Cascade Trap Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPhysicalCascadeTrapDamage";"phys_cascade_trap_damage_+%";"positive";"40";"40";"";"";"Seismic Trap deals {0}% increased Damage";"Seismic Trap deals 40% increased Damage";"1"
"EnchantmentPhysicalCascadeCooldownSpeed1";"Enchantment Physical Cascade Cooldown Speed 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPhysicalCascadeCooldownSpeed";"phys_cascade_trap_cooldown_speed_+%";"positive";"10";"10";"";"";"Seismic Trap has {0}% increased Cooldown Recovery Speed";"Seismic Trap has 10% increased Cooldown Recovery Speed";"2"
"EnchantmentPhysicalCascadeCooldownSpeed2";"Enchantment Physical Cascade Cooldown Speed 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPhysicalCascadeCooldownSpeed";"phys_cascade_trap_cooldown_speed_+%";"positive";"15";"15";"";"";"Seismic Trap has {0}% increased Cooldown Recovery Speed";"Seismic Trap has 15% increased Cooldown Recovery Speed";"1"
"EnchantmentPhysicalCascadeTrapDuration1__";"Enchantment Physical Cascade Trap Duration 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPhysicalCascadeTrapDuration";"phys_cascade_trap_duration_+%";"positive";"20";"20";"";"";"Seismic Trap has {0}% increased Skill Effect Duration";"Seismic Trap has 20% increased Skill Effect Duration";"2"
"EnchantmentPhysicalCascadeTrapDuration2";"Enchantment Physical Cascade Trap Duration 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPhysicalCascadeTrapDuration";"phys_cascade_trap_duration_+%";"positive";"30";"30";"";"";"Seismic Trap has {0}% increased Skill Effect Duration";"Seismic Trap has 30% increased Skill Effect Duration";"1"
"EnchantmentPhysicalCascadeAdditionalCascades1";"Enchantment Physical Cascade Additional Cascades 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPhysicalCascadeAdditionalCascades";"phys_cascade_trap_number_of_additional_cascades";"positive";"1";"1";"";"";"Seismic Trap releases an additional Wave";"Seismic Trap releases an additional Wave";"1"
"EnchantmentShatteringSteelDamage1_";"Enchantment Shattering Steel Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentShatteringSteelDamage";"shattering_steel_damage_+%";"positive";"25";"25";"";"";"Shattering Steel deals {0}% increased Damage";"Shattering Steel deals 25% increased Damage";"2"
"EnchantmentShatteringSteelDamage2_";"Enchantment Shattering Steel Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentShatteringSteelDamage";"shattering_steel_damage_+%";"positive";"40";"40";"";"";"Shattering Steel deals {0}% increased Damage";"Shattering Steel deals 40% increased Damage";"1"
"EnchantmentShatteringSteelAdditionalProjectile1";"Enchantment Shattering Steel Additional Projectile 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentShatteringSteelAdditionalProjectile";"shattering_steel_number_of_additional_projectiles";"positive";"1";"1";"";"";"Shattering Steel fires an additional Projectile";"Shattering Steel fires an additional Projectile";"1"
"EnchantmentShatteringSteelFortifyOnHitCloseRange1";"Enchantment Shattering Steel Fortify On Hit Close Range 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentShatteringSteelFortifyOnHitCloseRange";"shattering_steel_fortify_on_hit_close_range";"positive";"1";"1";"";"";"Shattering Steel grants Fortify on Hitting an Enemy at Close Range";"Shattering Steel grants Fortify on Hitting an Enemy at Close Range";"1"
"EnchantmentShockNovaLargerRingDamage1";"Enchantment Shock Nova Larger Ring Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentShockNovaLargerRingDamage";"shock_nova_ring_damage_+%";"positive";"40";"40";"";"";"Shock Nova ring deals {0}% increased Damage";"Shock Nova ring deals 40% increased Damage";"2"
"EnchantmentShockNovaLargerRingDamage2";"Enchantment Shock Nova Larger Ring Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentShockNovaLargerRingDamage";"shock_nova_ring_damage_+%";"positive";"60";"60";"";"";"Shock Nova ring deals {0}% increased Damage";"Shock Nova ring deals 60% increased Damage";"1"
"EnchantmentShrapnelBallistaExtraArrows1";"Enchantment Shrapnel Ballista Additional Arrows 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentShrapnelBallistaExtraArrows";"shrapnel_ballista_num_additional_arrows";"positive";"1";"1";"";"";"Shrapnel Ballista fires an additional Arrow";"Shrapnel Ballista fires an additional Arrow";"1"
"EnchantmentShrapnelBallistaProjectileSpeed1____";"Enchantment Shrapnel Ballista Projectile Speed 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentShrapnelBallistaProjectileSpeed";"shrapnel_ballista_projectile_speed_+%";"positive";"20";"20";"";"";"Shrapnel Ballista has {0}% increased Projectile Speed";"Shrapnel Ballista has 20% increased Projectile Speed";"2"
"EnchantmentShrapnelBallistaProjectileSpeed2";"Enchantment Shrapnel Ballista Projectile Speed 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentShrapnelBallistaProjectileSpeed";"shrapnel_ballista_projectile_speed_+%";"positive";"30";"30";"";"";"Shrapnel Ballista has {0}% increased Projectile Speed";"Shrapnel Ballista has 30% increased Projectile Speed";"1"
"EnchantmentShrapnelBallistaExtraPierce1";"Enchantment Shrapnel Ballista Extra Pierces 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentShrapnelBallistaExtraPierce";"shrapnel_ballista_num_pierce";"positive";"4";"4";"";"";"Shrapnel Ballista Pierces {0} additional Targets";"Shrapnel Ballista Pierces 4 additional Targets";"2"
"EnchantmentShrapnelBallistaExtraPierce2";"Enchantment Shrapnel Ballista Extra Pierces 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentShrapnelBallistaExtraPierce";"shrapnel_ballista_num_pierce";"positive";"6";"6";"";"";"Shrapnel Ballista Pierces {0} additional Targets";"Shrapnel Ballista Pierces 6 additional Targets";"1"
"EnchantmentSiegeBallistaDamage1";"Enchantment Siege Ballista Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentSiegeBallistaDamage";"siege_ballista_damage_+%";"positive";"25";"25";"";"";"Siege Ballista deals {0}% increased Damage";"Siege Ballista deals 25% increased Damage";"2"
"EnchantmentSiegeBallistaDamage2";"Enchantment Siege Ballista Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentSiegeBallistaDamage";"siege_ballista_damage_+%";"positive";"40";"40";"";"";"Siege Ballista deals {0}% increased Damage";"Siege Ballista deals 40% increased Damage";"1"
"EnchantmentSiegeBallistaAttackSpeed1";"Enchantment Siege Ballista Attack Speed 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentSiegeBallistaAttackSpeed";"siege_ballista_attack_speed_+%";"positive";"10";"10";"";"";"Siege Ballista has {0}% increased Attack Speed";"Siege Ballista has 10% increased Attack Speed";"2"
"EnchantmentSiegeBallistaAttackSpeed2";"Enchantment Siege Ballista Attack Speed 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentSiegeBallistaAttackSpeed";"siege_ballista_attack_speed_+%";"positive";"15";"15";"";"";"Siege Ballista has {0}% increased Attack Speed";"Siege Ballista has 15% increased Attack Speed";"1"
"EnchantmentSiegeBallistaTotemPlacementSpeed1";"Enchantment Siege Ballista Totem Placement Speed 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentSiegeBallistaTotemPlacementSpeed";"siege_ballista_totem_placement_speed_+%";"positive";"30";"30";"";"";"Siege Ballista has {0}% increased Totem Placement Speed";"Siege Ballista has 30% increased Totem Placement Speed";"2"
"EnchantmentSiegeBallistaTotemPlacementSpeed2";"Enchantment Siege Ballista Totem Placement Speed 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentSiegeBallistaTotemPlacementSpeed";"siege_ballista_totem_placement_speed_+%";"positive";"45";"45";"";"";"Siege Ballista has {0}% increased Totem Placement Speed";"Siege Ballista has 45% increased Totem Placement Speed";"1"
"EnchantmentIceSiphonTrapDamage1";"Enchantment Ice Siphon Trap Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentIceSiphonTrapDamage";"ice_siphon_trap_damage_+%";"positive";"25";"25";"";"";"Siphoning Trap deals {0}% increased Damage";"Siphoning Trap deals 25% increased Damage";"2"
"EnchantmentIceSiphonTrapDamage2____";"Enchantment Ice Siphon Trap Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentIceSiphonTrapDamage";"ice_siphon_trap_damage_+%";"positive";"40";"40";"";"";"Siphoning Trap deals {0}% increased Damage";"Siphoning Trap deals 40% increased Damage";"1"
"EnchantmentIceSiphonTrapChillEffect1";"Enchantment Ice Siphon Trap Chill Effect 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentIceSiphonTrapChillEffect";"ice_siphon_trap_chill_effect_+%";"positive";"25";"25";"";"";"Siphoning Trap has {0}% increased Chill Effect";"Siphoning Trap has 25% increased Chill Effect";"2"
"EnchantmentIceSiphonTrapChillEffect2";"Enchantment Ice Siphon Trap Chill Effect 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentIceSiphonTrapChillEffect";"ice_siphon_trap_chill_effect_+%";"positive";"40";"40";"";"";"Siphoning Trap has {0}% increased Chill Effect";"Siphoning Trap has 40% increased Chill Effect";"1"
"EnchantmentIceSiphonTrapDuration1";"Enchantment Ice Siphon Trap Duration 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentIceSiphonTrapDuration";"ice_siphon_trap_duration_+%";"positive";"30";"30";"";"";"Siphoning Trap has {0}% increased Skill Effect Duration";"Siphoning Trap has 30% increased Skill Effect Duration";"2"
"EnchantmentIceSiphonTrapDuration2_";"Enchantment Ice Siphon Trap Duration 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentIceSiphonTrapDuration";"ice_siphon_trap_duration_+%";"positive";"45";"45";"";"";"Siphoning Trap has {0}% increased Skill Effect Duration";"Siphoning Trap has 45% increased Skill Effect Duration";"1"
"EnchantmentIceSiphonTrapDamageTaken1";"Enchantment Ice Siphon Trap Damage Taken 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentIceSiphonTrapDamageTaken";"ice_siphon_trap_damage_taken_+%_per_beam";"positive";"1";"1";"";"";"Siphoning Trap's beam to you grants {0}% reduced Damage taken for each other beam";"Siphoning Trap's beam to you grants 1% reduced Damage taken for each other beam";"1"
"EnchantmentSummonSkeletonsDamage1";"Enchantment Summon Skeletons Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentSummonSkeletonsDamage";"skeletons_damage_+%";"positive";"25";"25";"";"";"Skeletons deal {0}% increased Damage";"Skeletons deal 25% increased Damage";"2"
"EnchantmentSummonSkeletonsDamage2";"Enchantment Summon Skeletons Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentSummonSkeletonsDamage";"skeletons_damage_+%";"positive";"40";"40";"";"";"Skeletons deal {0}% increased Damage";"Skeletons deal 40% increased Damage";"1"
"EnchantmentSpellslingerCooldownRecovery1_";"Enchantment Spellslinger Cooldown Recovery 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentSpellslingerCooldownRecovery";"spellslinger_cooldown_duration_+%";"positive";"20";"20";"";"";"Skills Supported by Spellslinger have {0}% increased Cooldown Recovery Speed";"Skills Supported by Spellslinger have 20% increased Cooldown Recovery Speed";"2"
"EnchantmentSpellslingerCooldownRecovery2_";"Enchantment Spellslinger Cooldown Recovery 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentSpellslingerCooldownRecovery";"spellslinger_cooldown_duration_+%";"positive";"30";"30";"";"";"Skills Supported by Spellslinger have {0}% increased Cooldown Recovery Speed";"Skills Supported by Spellslinger have 30% increased Cooldown Recovery Speed";"1"
"EnchantmentSpellslingerManaReservation1___";"Enchantment Spellslinger Reservation 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentSpellslingerManaReservation";"spellslinger_mana_reservation_+%";"positive";"10";"10";"";"";"Skills Supported by Spellslinger have {0}% reduced Mana Reservation";"Skills Supported by Spellslinger have 10% reduced Mana Reservation";"2"
"EnchantmentSpellslingerManaReservation2";"Enchantment Spellslinger Reservation 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentSpellslingerManaReservation";"spellslinger_mana_reservation_+%";"positive";"15";"15";"";"";"Skills Supported by Spellslinger have {0}% reduced Mana Reservation";"Skills Supported by Spellslinger have 15% reduced Mana Reservation";"1"
